Tanggal,Judul Berita,URL,Label,Judul Bersih,Tokenisasi,Jumlah Kata
"Selasa, 09 Jun 2026 11:11 WIB",PHRI Dukung Langkah Pemerintah 'Sikat' OTA Asing dan Vila Ilegal,https://travel.detik.com/travel-news/d-8523871/phri-dukung-langkah-pemerintah-sikat-ota-asing-dan-vila-ilegal,Travel,phri dukung langkah perintah sikat ota asing vila ilegal,"['phri', 'dukung', 'langkah', 'perintah', 'sikat', 'ota', 'asing', 'vila', 'ilegal']",9
"Selasa, 09 Jun 2026 10:13 WIB","Kunjungan Wisman ke Nepal Naik 19% di Bulan Mei, Lampaui Sebelum Pandemi",https://travel.detik.com/travel-news/d-8523794/kunjungan-wisman-ke-nepal-naik-19-di-bulan-mei-lampaui-sebelum-pandemi,Travel,kunjung wisman nepal naik bulan mei lampau pandemi,"['kunjung', 'wisman', 'nepal', 'naik', 'bulan', 'mei', 'lampau', 'pandemi']",8
"Selasa, 09 Jun 2026 09:15 WIB","Promosi Hotel Dinilai Terlalu Vulgar, Asosiasi Bilang Kebablasan",https://travel.detik.com/travel-news/d-8524014/promosi-hotel-dinilai-terlalu-vulgar-asosiasi-bilang-kebablasan,Travel,promosi hotel nilai terlalu vulgar asosiasi bilang bablas,"['promosi', 'hotel', 'nilai', 'terlalu', 'vulgar', 'asosiasi', 'bilang', 'bablas']",8
"Selasa, 09 Jun 2026 09:00 WIB","Panen Emas Merah di Jatiluwih, Tradisi Warisan Dunia yang Tetap Lestari",https://travel.detik.com/fototravel/d-8523360/panen-emas-merah-di-jatiluwih-tradisi-warisan-dunia-yang-tetap-lestari,Travel,panen emas merah jatiluwih tradisi waris dunia tetap lestari,"['panen', 'emas', 'merah', 'jatiluwih', 'tradisi', 'waris', 'dunia', 'tetap', 'lestari']",9
"Selasa, 09 Jun 2026 08:08 WIB",Sisi Lain Mexico City: Tuan Rumah Piala Dunia yang Perlahan Tenggelam,https://travel.detik.com/international-destination/d-8523812/sisi-lain-mexico-city-tuan-rumah-piala-dunia-yang-perlahan-tenggelam,Travel,sisi mexico city tuan rumah piala dunia perlahan tenggelam,"['sisi', 'mexico', 'city', 'tuan', 'rumah', 'piala', 'dunia', 'perlahan', 'tenggelam']",9
"Selasa, 09 Jun 2026 07:39 WIB","Wisata Arab Saudi Makin Berkembang, Ada yang Pecahkan Rekor",https://travel.detik.com/travel-news/d-8523989/wisata-arab-saudi-makin-berkembang-ada-yang-pecahkan-rekor,Travel,wisata arab saudi makin kembang yang pecah rekor,"['wisata', 'arab', 'saudi', 'makin', 'kembang', 'yang', 'pecah', 'rekor']",8
"Selasa, 09 Jun 2026 07:00 WIB","Menyusuri Jejak Sejarah Al Balad, Permata Warisan Dunia di Jeddah",https://travel.detik.com/fototravel/d-8523180/menyusuri-jejak-sejarah-al-balad-permata-warisan-dunia-di-jeddah,Travel,susur jejak sejarah al balad permata waris dunia jeddah,"['susur', 'jejak', 'sejarah', 'al', 'balad', 'permata', 'waris', 'dunia', 'jeddah']",9
"Selasa, 09 Jun 2026 06:10 WIB",Heboh Penampakan Bromo Diselimuti Salju untuk Pertama Kali di 2026,https://travel.detik.com/travel-news/d-8523806/heboh-penampakan-bromo-diselimuti-salju-untuk-pertama-kali-di-2026,Travel,heboh tampak bromo limut salju pertama kali,"['heboh', 'tampak', 'bromo', 'limut', 'salju', 'pertama', 'kali']",7
"Selasa, 09 Jun 2026 05:40 WIB",Jangan Telat! Tarif Rp900 Ribuan di Trans Luxury Hotel Surabaya hingga 19 Juni,https://travel.detik.com/travel-news/d-8523869/jangan-telat-tarif-rp900-ribuan-di-trans-luxury-hotel-surabaya-hingga-19-juni,Travel,jangan telat tarif rp ribu trans luxury hotel surabaya hingga juni,"['jangan', 'telat', 'tarif', 'rp', 'ribu', 'trans', 'luxury', 'hotel', 'surabaya', 'hingga', 'juni']",11
"Selasa, 09 Jun 2026 00:19 WIB",Video: Pesepeda Iran Nekat Keliling Asia demi Sebarkan Pesan Damai,https://20.detik.com/detikupdate/20260609-260609001/video-pesepeda-iran-nekat-keliling-asia-demi-sebarkan-pesan-damai,Travel,video sepeda iran nekat keliling asia sebar pesan damai,"['video', 'sepeda', 'iran', 'nekat', 'keliling', 'asia', 'sebar', 'pesan', 'damai']",9
"Senin, 08 Jun 2026 22:47 WIB","Sambut Libur Sekolah, Kemenpar Dorong Wisata Belanja di Indonesia Aja",https://travel.detik.com/travel-news/d-8523751/sambut-libur-sekolah-kemenpar-dorong-wisata-belanja-di-indonesia-aja,Travel,sambut libur sekolah kemenpar dorong wisata belanja indonesia aja,"['sambut', 'libur', 'sekolah', 'kemenpar', 'dorong', 'wisata', 'belanja', 'indonesia', 'aja']",9
"Senin, 08 Jun 2026 22:00 WIB","Serasa di New Zealand, Wisata Peternakan di Puncak Bogor Jadi Magnet Keluarga",https://travel.detik.com/fototravel/d-8521865/serasa-di-new-zealand-wisata-peternakan-di-puncak-bogor-jadi-magnet-keluarga,Travel,serasa new zealand wisata terna puncak bogor jadi magnet keluarga,"['serasa', 'new', 'zealand', 'wisata', 'terna', 'puncak', 'bogor', 'jadi', 'magnet', 'keluarga']",10
"Senin, 08 Jun 2026 21:10 WIB","Eksotis Tiada Dua, Potret Kylie Jenner Healing di Kepulauan Turks dan Caicos",https://travel.detik.com/fototravel/d-8523352/eksotis-tiada-dua-potret-kylie-jenner-healing-di-kepulauan-turks-dan-caicos,Travel,eksotis tiada potret kylie jenner healing pulau turks caicos,"['eksotis', 'tiada', 'potret', 'kylie', 'jenner', 'healing', 'pulau', 'turks', 'caicos']",9
"Senin, 08 Jun 2026 20:10 WIB","Demam Piala Dunia sampai ke Kepulauan Talaud, Bendera Jerman Berkibar Gagah",https://travel.detik.com/travel-news/d-8523406/demam-piala-dunia-sampai-ke-kepulauan-talaud-bendera-jerman-berkibar-gagah,Travel,demam piala dunia ke pulau talaud bendera jerman kibar gagah,"['demam', 'piala', 'dunia', 'ke', 'pulau', 'talaud', 'bendera', 'jerman', 'kibar', 'gagah']",10
"Senin, 08 Jun 2026 19:38 WIB","Terbang Hemat dari Surabaya, Berburu Cashback 1 Juta di BookCabin Travel Fair 2026",https://travel.detik.com/travel-news/d-8523589/terbang-hemat-dari-surabaya-berburu-cashback-1-juta-di-bookcabin-travel-fair-2026,Travel,terbang hemat surabaya buru cashback juta bookcabin travel fair,"['terbang', 'hemat', 'surabaya', 'buru', 'cashback', 'juta', 'bookcabin', 'travel', 'fair']",9
"Senin, 08 Jun 2026 19:04 WIB",Artefak Logam yang Ditemukan di Candi Losari Dipastikan Kepingan Emas!,https://travel.detik.com/travel-news/d-8523368/artefak-logam-yang-ditemukan-di-candi-losari-dipastikan-kepingan-emas,Travel,artefak logam temu candi losari pasti keping emas,"['artefak', 'logam', 'temu', 'candi', 'losari', 'pasti', 'keping', 'emas']",8
"Senin, 08 Jun 2026 18:02 WIB",Aksi Cabul Sopir Travel di Sumba Raba-raba Paha Berujung Penjara,https://travel.detik.com/travel-news/d-8523277/aksi-cabul-sopir-travel-di-sumba-raba-raba-paha-berujung-penjara,Travel,aksi cabul sopir travel sumba raba raba paha ujung penjara,"['aksi', 'cabul', 'sopir', 'travel', 'sumba', 'raba', 'raba', 'paha', 'ujung', 'penjara']",10
"Senin, 08 Jun 2026 17:07 WIB","Nilai Lelang Bandung Zoo Fantastis Capai Triliunan, Calon Pengelola Mau Nego Harga",https://travel.detik.com/travel-news/d-8523211/nilai-lelang-bandung-zoo-fantastis-capai-triliunan-calon-pengelola-mau-nego-harga,Travel,nilai lelang bandung zoo fantastis capai triliun calon kelola mau nego harga,"['nilai', 'lelang', 'bandung', 'zoo', 'fantastis', 'capai', 'triliun', 'calon', 'kelola', 'mau', 'nego', 'harga']",12
"Senin, 08 Jun 2026 16:06 WIB","Heboh WNI Tusuk WNI di Jepang, 1 Tewas dan 2 Luka-luka",https://travel.detik.com/travel-news/d-8523018/heboh-wni-tusuk-wni-di-jepang-1-tewas-dan-2-luka-luka,Travel,heboh wni tusuk wni jepang tewas luka luka,"['heboh', 'wni', 'tusuk', 'wni', 'jepang', 'tewas', 'luka', 'luka']",8
"Senin, 08 Jun 2026 15:14 WIB",5 Rute Trekking Adem di Sentul untuk Liburan Musim Kemarau,https://travel.detik.com/domestic-destination/d-8522995/5-rute-trekking-adem-di-sentul-untuk-liburan-musim-kemarau,Travel,rute trekking adem sentul libur musim kemarau,"['rute', 'trekking', 'adem', 'sentul', 'libur', 'musim', 'kemarau']",7
"Senin, 08 Jun 2026 15:04 WIB",Usaha Menarik Wisatawan Berkualitas Lewat Wisata Kebugaran,https://travel.detik.com/travel-news/d-8523179/usaha-menarik-wisatawan-berkualitas-lewat-wisata-kebugaran,Travel,usaha tarik wisatawan kualitas lewat wisata bugar,"['usaha', 'tarik', 'wisatawan', 'kualitas', 'lewat', 'wisata', 'bugar']",7
"Senin, 08 Jun 2026 14:15 WIB","Setop Colek-Colek, Pramugari Desak Penumpang Jaga Tangan di Pesawat",https://travel.detik.com/travel-news/d-8522863/setop-colek-colek-pramugari-desak-penumpang-jaga-tangan-di-pesawat,Travel,setop colek colek pramugari desak tumpang jaga tangan pesawat,"['setop', 'colek', 'colek', 'pramugari', 'desak', 'tumpang', 'jaga', 'tangan', 'pesawat']",9
"Senin, 08 Jun 2026 13:23 WIB","Sisi Kelam Destinasi Hollywood, LA ""Sembunyikan"" Tunawisma Jelang Piala Dunia 2026",https://travel.detik.com/travel-news/d-8522810/sisi-kelam-destinasi-hollywood-la-sembunyikan-tunawisma-jelang-piala-dunia-2026,Travel,sisi kelam destinasi hollywood la sembunyi tunawisma jelang piala dunia,"['sisi', 'kelam', 'destinasi', 'hollywood', 'la', 'sembunyi', 'tunawisma', 'jelang', 'piala', 'dunia']",10
"Senin, 08 Jun 2026 12:53 WIB",Hari Laut Sedunia: Surga Wisata yang Diam-Diam Terluka,https://travel.detik.com/travel-news/d-8522774/hari-laut-sedunia-surga-wisata-yang-diam-diam-terluka,Travel,hari laut dunia surga wisata diam diam luka,"['hari', 'laut', 'dunia', 'surga', 'wisata', 'diam', 'diam', 'luka']",8
"Senin, 08 Jun 2026 11:47 WIB","Ajaib! 14 Hari Hilang, Pendaki Selamat-Bertahan Hidup Minum Air Kantong Semar",https://travel.detik.com/travel-news/d-8522652/ajaib-14-hari-hilang-pendaki-selamat-bertahan-hidup-minum-air-kantong-semar,Travel,ajaib hari hilang daki selamat tahan hidup minum air kantong mar,"['ajaib', 'hari', 'hilang', 'daki', 'selamat', 'tahan', 'hidup', 'minum', 'air', 'kantong', 'mar']",11
"Senin, 08 Jun 2026 10:37 WIB","Hindari Keramaian, Ribuan Pendaki Naik Gunung Fuji di Luar Musim Resmi",https://travel.detik.com/travel-news/d-8522525/hindari-keramaian-ribuan-pendaki-naik-gunung-fuji-di-luar-musim-resmi,Travel,hindar ramai ribu daki naik gunung fuji luar musim resmi,"['hindar', 'ramai', 'ribu', 'daki', 'naik', 'gunung', 'fuji', 'luar', 'musim', 'resmi']",10
"Senin, 08 Jun 2026 09:32 WIB","Antisipasi Cuaca Panas, FIFA Melunak soal Aturan Botol Minum Penonton",https://travel.detik.com/travel-news/d-8522440/antisipasi-cuaca-panas-fifa-melunak-soal-aturan-botol-minum-penonton,Travel,antisipasi cuaca panas fifa lunak soal atur botol minum tonton,"['antisipasi', 'cuaca', 'panas', 'fifa', 'lunak', 'soal', 'atur', 'botol', 'minum', 'tonton']",10
"Senin, 08 Jun 2026 09:30 WIB",5 Fakta Unik Komodo yang Perlu Diketahui Sebelum Ikut Komodo Island Tour,https://travel.detik.com/travel-news/d-8522437/5-fakta-unik-komodo-yang-perlu-diketahui-sebelum-ikut-komodo-island-tour,Travel,fakta unik komodo perlu tahu ikut komodo island tour,"['fakta', 'unik', 'komodo', 'perlu', 'tahu', 'ikut', 'komodo', 'island', 'tour']",9
"Senin, 08 Jun 2026 08:41 WIB","Terpopuler: Dulu Ramai Sekali, Sekarang Sepi Seperti Kota Mati",https://travel.detik.com/travel-news/d-8522369/terpopuler-dulu-ramai-sekali-sekarang-sepi-seperti-kota-mati,Travel,populer dulu ramai sekali sekarang sepi kota mati,"['populer', 'dulu', 'ramai', 'sekali', 'sekarang', 'sepi', 'kota', 'mati']",8
"Senin, 08 Jun 2026 08:11 WIB","Badar Lahir di Hutan Aceh, Bukti Alam Masih Menyimpan Harapan",https://travel.detik.com/infografis/d-8522335/badar-lahir-di-hutan-aceh-bukti-alam-masih-menyimpan-harapan,Travel,badar lahir hutan aceh bukti alam simpan harap,"['badar', 'lahir', 'hutan', 'aceh', 'bukti', 'alam', 'simpan', 'harap']",8
"Senin, 08 Jun 2026 07:58 WIB","Musim Libur Sekolah, ASDP dan KAI Tebar Diskon",https://travel.detik.com/travel-news/d-8522202/musim-libur-sekolah-asdp-dan-kai-tebar-diskon,Travel,musim libur sekolah asdp kai tebar diskon,"['musim', 'libur', 'sekolah', 'asdp', 'kai', 'tebar', 'diskon']",7
"Senin, 08 Jun 2026 07:00 WIB","Adu Cambuk Demi Turunnya Hujan, Tradisi Tiban Sedot Perhatian Warga Tulungagung",https://travel.detik.com/fototravel/d-8521850/adu-cambuk-demi-turunnya-hujan-tradisi-tiban-sedot-perhatian-warga-tulungagung,Travel,adu cambuk turun hujan tradisi tiban sedot perhati warga tulungagung,"['adu', 'cambuk', 'turun', 'hujan', 'tradisi', 'tiban', 'sedot', 'perhati', 'warga', 'tulungagung']",10
"Senin, 08 Jun 2026 06:08 WIB","Visa Ditolak, Iran Tuduh AS Diskriminasi Delegasi Timnas Jelang Piala Dunia",https://travel.detik.com/travel-news/d-8522303/visa-ditolak-iran-tuduh-as-diskriminasi-delegasi-timnas-jelang-piala-dunia,Travel,visa tolak iran tuduh as diskriminasi delegasi timnas jelang piala dunia,"['visa', 'tolak', 'iran', 'tuduh', 'as', 'diskriminasi', 'delegasi', 'timnas', 'jelang', 'piala', 'dunia']",11
"Senin, 08 Jun 2026 05:33 WIB",Buruan Booking! Tarif Menginap di Trans Luxury Hotel Surabaya Naik Mulai 20 Juni,https://travel.detik.com/travel-news/d-8522293/buruan-booking-tarif-menginap-di-trans-luxury-hotel-surabaya-naik-mulai-20-juni,Travel,buru booking tarif inap trans luxury hotel surabaya naik mulai juni,"['buru', 'booking', 'tarif', 'inap', 'trans', 'luxury', 'hotel', 'surabaya', 'naik', 'mulai', 'juni']",11
"Minggu, 07 Jun 2026 21:33 WIB","Tak Ditemukan di TKP, Korban Kapal Tenggelam di Labuan Bajo Ternyata Selamat",https://travel.detik.com/travel-news/d-8522213/tak-ditemukan-di-tkp-korban-kapal-tenggelam-di-labuan-bajo-ternyata-selamat,Travel,tak temu tkp korban kapal tenggelam labu bajo nyata selamat,"['tak', 'temu', 'tkp', 'korban', 'kapal', 'tenggelam', 'labu', 'bajo', 'nyata', 'selamat']",10
"Minggu, 07 Jun 2026 21:00 WIB","Warga Bogor Tumpah Ruah, Atraksi Liong dan Barongsai Sedot Perhatian",https://travel.detik.com/fototravel/d-8521534/warga-bogor-tumpah-ruah-atraksi-liong-dan-barongsai-sedot-perhatian,Travel,warga bogor tumpah ruah atraksi liong barongsai sedot perhati,"['warga', 'bogor', 'tumpah', 'ruah', 'atraksi', 'liong', 'barongsai', 'sedot', 'perhati']",9
"Minggu, 07 Jun 2026 20:53 WIB","Terobosan DKI agar Hotel Hingga Kafe Pilah Sampah, Bikin Lomba Berhadiah",https://travel.detik.com/travel-news/d-8522208/terobosan-dki-agar-hotel-hingga-kafe-pilah-sampah-bikin-lomba-berhadiah,Travel,terobos dki hotel hingga kafe pilah sampah bikin lomba hadiah,"['terobos', 'dki', 'hotel', 'hingga', 'kafe', 'pilah', 'sampah', 'bikin', 'lomba', 'hadiah']",10
"Minggu, 07 Jun 2026 19:31 WIB","Batal Deh Dapat Tiket Piala Dunia Gratis, FIFA: Maaf, Itu Gangguan Sistem",https://travel.detik.com/travel-news/d-8522072/batal-deh-dapat-tiket-piala-dunia-gratis-fifa-maaf-itu-gangguan-sistem,Travel,batal deh tiket piala dunia gratis fifa maaf ganggu sistem,"['batal', 'deh', 'tiket', 'piala', 'dunia', 'gratis', 'fifa', 'maaf', 'ganggu', 'sistem']",10
"Minggu, 07 Jun 2026 19:11 WIB",Potret Pemugaran Candi Losari yang Berujung Temuan Diduga Emas,https://travel.detik.com/fototravel/d-8521901/potret-pemugaran-candi-losari-yang-berujung-temuan-diduga-emas,Travel,potret pugar candi losari ujung temu duga emas,"['potret', 'pugar', 'candi', 'losari', 'ujung', 'temu', 'duga', 'emas']",8
"Minggu, 07 Jun 2026 18:35 WIB","Duh, Laut Gili Trawangan Tercemar BakteriE. coli",https://travel.detik.com/travel-news/d-8522042/duh-laut-gili-trawangan-tercemar-bakteri-i-e-coli-i,Travel,duh laut gili trawangan cemar bakterie coli,"['duh', 'laut', 'gili', 'trawangan', 'cemar', 'bakterie', 'coli']",7
"Minggu, 07 Jun 2026 18:00 WIB","GBK Diserbu Warga, Akhir Pekan di Senayan Dipadati Ribuan Pengunjung",https://travel.detik.com/fototravel/d-8521931/gbk-diserbu-warga-akhir-pekan-di-senayan-dipadati-ribuan-pengunjung,Travel,gbk serbu warga akhir pekan senayan padat ribu unjung,"['gbk', 'serbu', 'warga', 'akhir', 'pekan', 'senayan', 'padat', 'ribu', 'unjung']",9
"Minggu, 07 Jun 2026 17:52 WIB",Video POV Lihat Alga dan Kerang Disulap Jadi Karya Seni,https://20.detik.com/detikupdate/20260607-260607024/-video-pov-lihat-alga-dan-kerang-disulap-jadi-karya-seni,Travel,video pov lihat alga kerang sulap jadi karya seni,"['video', 'pov', 'lihat', 'alga', 'kerang', 'sulap', 'jadi', 'karya', 'seni']",9
"Minggu, 07 Jun 2026 17:17 WIB","Jelang Piala Dunia 2026, AS Peringatkan Risiko Kejahatan dan Penculikan di Meksiko",https://travel.detik.com/travel-news/d-8521880/jelang-piala-dunia-2026-as-peringatkan-risiko-kejahatan-dan-penculikan-di-meksiko,Travel,jelang piala dunia as ingat risiko jahat culi meksiko,"['jelang', 'piala', 'dunia', 'as', 'ingat', 'risiko', 'jahat', 'culi', 'meksiko']",9
"Minggu, 07 Jun 2026 16:23 WIB","Kelelahan di Jalur Trekking Pulau Padar, Turis Asing Pingsan hingga Badan Kaku",https://travel.detik.com/travel-news/d-8521839/kelelahan-di-jalur-trekking-pulau-padar-turis-asing-pingsan-hingga-badan-kaku,Travel,lelah jalur trekking pulau padar turis asing pingsan hingga badan kaku,"['lelah', 'jalur', 'trekking', 'pulau', 'padar', 'turis', 'asing', 'pingsan', 'hingga', 'badan', 'kaku']",11
"Minggu, 07 Jun 2026 15:42 WIB","CFD Rasuna Said Mudah Diakses, Pramono: Bisa Jadi Landmark Baru Jakarta",https://travel.detik.com/travel-news/d-8521783/cfd-rasuna-said-mudah-diakses-pramono-bisa-jadi-landmark-baru-jakarta,Travel,cfd rasuna said mudah akses pramono jadi landmark baru jakarta,"['cfd', 'rasuna', 'said', 'mudah', 'akses', 'pramono', 'jadi', 'landmark', 'baru', 'jakarta']",10
"Minggu, 07 Jun 2026 15:37 WIB",Viral Rusa Sriwedari Makan Sampah,https://travel.detik.com/travel-news/d-8521810/viral-rusa-sriwedari-makan-sampah,Travel,viral rusa sriwedari makan sampah,"['viral', 'rusa', 'sriwedari', 'makan', 'sampah']",5
"Minggu, 07 Jun 2026 15:26 WIB",Terpopuler: Kepingan Emas Ditemukan Saat Pemugaran Candi Losari,https://travel.detik.com/travel-news/d-8521798/terpopuler-kepingan-emas-ditemukan-saat-pemugaran-candi-losari,Travel,populer keping emas temu pugar candi losari,"['populer', 'keping', 'emas', 'temu', 'pugar', 'candi', 'losari']",7
"Minggu, 07 Jun 2026 13:17 WIB","Turis Membeludak di Bandara, Portugal Tambah Polisi Buat Jaga-jaga",https://travel.detik.com/travel-news/d-8521562/turis-membeludak-di-bandara-portugal-tambah-polisi-buat-jaga-jaga,Travel,turis beludak bandara portugal tambah polisi buat jaga jaga,"['turis', 'beludak', 'bandara', 'portugal', 'tambah', 'polisi', 'buat', 'jaga', 'jaga']",9
"Minggu, 07 Jun 2026 12:42 WIB","Uji Terbang Pertama Sukses, Jet Baru Airbus Bersiap Tempuh Rute 22 Jam Nonstop",https://travel.detik.com/travel-news/d-8521612/uji-terbang-pertama-sukses-jet-baru-airbus-bersiap-tempuh-rute-22-jam-nonstop,Travel,uji terbang pertama sukses jet baru airbus siap tempuh rute jam nonstop,"['uji', 'terbang', 'pertama', 'sukses', 'jet', 'baru', 'airbus', 'siap', 'tempuh', 'rute', 'jam', 'nonstop']",12
"Minggu, 07 Jun 2026 11:52 WIB","Promosi Hotel Melati Kelewat Vulgar, Asosiasi: Kebablasan dan Rusak Citra Wisata",https://travel.detik.com/travel-news/d-8521513/promosi-hotel-melati-kelewat-vulgar-asosiasi-kebablasan-dan-rusak-citra-wisata,Travel,promosi hotel melati lewat vulgar asosiasi bablas rusak citra wisata,"['promosi', 'hotel', 'melati', 'lewat', 'vulgar', 'asosiasi', 'bablas', 'rusak', 'citra', 'wisata']",10
"Minggu, 07 Jun 2026 10:30 WIB",Video: Kafe di Thailand Ini Ramai Dikunjungi gegara 'Banyak Semut',https://20.detik.com/detikupdate/20260605-260605039/video-kafe-di-thailand-ini-ramai-dikunjungi-gegara-banyak-semut,Travel,video kafe thailand ramai kunjung gegara banyak semut,"['video', 'kafe', 'thailand', 'ramai', 'kunjung', 'gegara', 'banyak', 'semut']",8
"Minggu, 07 Jun 2026 10:15 WIB","HUT Jakarta, Pramono Buka Peluang Gratiskan Tiket Masuk Wisata Jakarta",https://travel.detik.com/travel-news/d-8521311/hut-jakarta-pramono-buka-peluang-gratiskan-tiket-masuk-wisata-jakarta,Travel,hut jakarta pramono buka peluang gratis tiket masuk wisata jakarta,"['hut', 'jakarta', 'pramono', 'buka', 'peluang', 'gratis', 'tiket', 'masuk', 'wisata', 'jakarta']",10
"Minggu, 07 Jun 2026 09:11 WIB","2 Turis AS yang Nyelinap ke Kandang Punch Didenda Rp 33,8 Juta",https://travel.detik.com/travel-news/d-8521156/2-turis-as-yang-nyelinap-ke-kandang-punch-didenda-rp-33-8-juta,Travel,turis as nyelinap kandang punch denda rp juta,"['turis', 'as', 'nyelinap', 'kandang', 'punch', 'denda', 'rp', 'juta']",8
"Minggu, 07 Jun 2026 08:15 WIB","Antisipasi Serangan Beruang, Jepang Gunakan Teknologi AI dan Drone",https://travel.detik.com/travel-news/d-8521153/antisipasi-serangan-beruang-jepang-gunakan-teknologi-ai-dan-drone,Travel,antisipasi serang beruang jepang guna teknologi ai drone,"['antisipasi', 'serang', 'beruang', 'jepang', 'guna', 'teknologi', 'ai', 'drone']",8
"Minggu, 07 Jun 2026 07:15 WIB","Belum Pulih Sepenuhnya, Penerbangan Thailand Mulai Beri Sinyal Bangkit",https://travel.detik.com/travel-news/d-8521152/belum-pulih-sepenuhnya-penerbangan-thailand-mulai-beri-sinyal-bangkit,Travel,pulih sepenuh terbang thailand mulai beri sinyal bangkit,"['pulih', 'sepenuh', 'terbang', 'thailand', 'mulai', 'beri', 'sinyal', 'bangkit']",8
"Minggu, 07 Jun 2026 06:23 WIB","Staycation Sultan, Cuma Rp 999 Ribu di Trans Luxury Hotel Surabaya",https://travel.detik.com/travel-news/d-8521148/staycation-sultan-cuma-rp-999-ribu-di-trans-luxury-hotel-surabaya,Travel,staycation sultan cuma rp ribu trans luxury hotel surabaya,"['staycation', 'sultan', 'cuma', 'rp', 'ribu', 'trans', 'luxury', 'hotel', 'surabaya']",9
